t,x,signal,noise,A,f0,snr_db,sigma
0.0,1.17192331074166,1.0,0.17192331074166006,1.0,125.0,5,0.3976353643835253
0.001,1.0507753930021242,0.7071067811865476,0.3436686118155766,1.0,125.0,5,0.3976353643835253
0.002,-0.2826943188716494,6.123233995736766e-17,-0.2826943188716495,1.0,125.0,5,0.3976353643835253
0.003,-0.7932218135407374,-0.7071067811865475,-0.0861150323541899,1.0,125.0,5,0.3976353643835253
0.004,-0.3875049396321527,-1.0,0.6124950603678473,1.0,125.0,5,0.3976353643835253
0.005,0.0224910085860901,-0.7071067811865477,0.7295977897726378,1.0,125.0,5,0.3976353643835253
0.006,0.20556562548321294,-1.8369701987210297e-16,0.20556562548321314,1.0,125.0,5,0.3976353643835253
0.007,0.4357265318007011,0.7071067811865474,-0.27138024938584626,1.0,125.0,5,0.3976353643835253
0.008,0.908331653019612,1.0,-0.09166834698038796,1.0,125.0,5,0.3976353643835253
0.009000000000000001,1.038384639813157,0.7071067811865477,0.3312778586266094,1.0,125.0,5,0.3976353643835253
0.01,0.34381165779600387,3.061616997868383e-16,0.34381165779600353,1.0,125.0,5,0.3976353643835253
0.011,0.2833807445981408,-0.7071067811865467,0.9904875257846875,1.0,125.0,5,0.3976353643835253
0.012,-1.1648180520065665,-1.0,-0.16481805200656652,1.0,125.0,5,0.3976353643835253
0.013000000000000001,-0.9588902756610287,-0.7071067811865471,-0.2517834944744815,1.0,125.0,5,0.3976353643835253
0.014,-0.7479960801087401,-4.286263797015736e-16,-0.7479960801087396,1.0,125.0,5,0.3976353643835253
0.015,0.8982418065904321,0.7071067811865466,0.19113502540388555,1.0,125.0,5,0.3976353643835253
0.016,0.5513799804486597,1.0,-0.4486200195513403,1.0,125.0,5,0.3976353643835253
0.017,1.4700408478016147,0.7071067811865472,0.7629340666150676,1.0,125.0,5,0.3976353643835253
0.018000000000000002,-0.8322618216807934,5.51091059616309e-16,-0.832261821680794,1.0,125.0,5,0.3976353643835253
0.019,-0.9759983285779416,-0.7071067811865465,-0.2688915473913951,1.0,125.0,5,0.3976353643835253
0.02,-1.4627601004701425,-1.0,-0.46276010047014243,1.0,125.0,5,0.3976353643835253
0.021,-0.538937529054419,-0.7071067811865474,0.16816925213212833,1.0,125.0,5,0.3976353643835253
0.022,-0.6868003099916972,-2.4499125789312946e-15,-0.6868003099916947,1.0,125.0,5,0.3976353643835253
0.023,0.023402403921449766,0.7071067811865464,-0.6837043772650966,1.0,125.0,5,0.3976353643835253
0.024,1.3153635590446002,1.0,0.3153635590446002,1.0,125.0,5,0.3976353643835253
0.025,0.7850769857130715,0.7071067811865475,0.07797020452652408,1.0,125.0,5,0.3976353643835253
0.026000000000000002,1.141982269827092,-9.803364199544708e-16,1.141982269827093,1.0,125.0,5,0.3976353643835253
0.027,-0.26131568055158433,-0.7071067811865464,0.445791100634962,1.0,125.0,5,0.3976353643835253
0.028,-0.7701252851151412,-1.0,0.22987471488485878,1.0,125.0,5,0.3976353643835253
0.029,-1.0536959072494365,-0.7071067811865476,-0.34658912606288894,1.0,125.0,5,0.3976353643835253
0.03,0.39866967775899664,-2.6948419387607653e-15,0.39866967775899936,1.0,125.0,5,0.3976353643835253
0.031,0.801838679866075,0.7071067811865462,0.09473189867952879,1.0,125.0,5,0.3976353643835253
0.032,1.2367512302654684,1.0,0.23675123026546846,1.0,125.0,5,0.3976353643835253
0.033,0.6360326001401215,0.7071067811865476,-0.071074181046426,1.0,125.0,5,0.3976353643835253
0.034,0.3401630339852627,-7.354070601250002e-16,0.34016303398526343,1.0,125.0,5,0.3976353643835253
0.035,0.1789463034451746,-0.7071067811865461,0.8860530846317207,1.0,125.0,5,0.3976353643835253
0.036000000000000004,-0.9130954677998211,-1.0,0.08690453220017894,1.0,125.0,5,0.3976353643835253
0.037,-1.1591199826946639,-0.7071067811865502,-0.4520132015081137,1.0,125.0,5,0.3976353643835253
0.038,-0.07891285212710511,-2.939771298590236e-15,-0.07891285212710217,1.0,125.0,5,0.3976353643835253
0.039,0.6895506764708422,0.707106781186546,-0.01755610471570381,1.0,125.0,5,0.3976353643835253
0.04,1.2350667975095915,1.0,0.23506679750959159,1.0,125.0,5,0.3976353643835253
0.041,1.1604602198758642,0.7071067811865503,0.4533534386893139,1.0,125.0,5,0.3976353643835253
0.042,0.13653662847768577,-4.904777002955296e-16,0.13653662847768627,1.0,125.0,5,0.3976353643835253
0.043000000000000003,-0.8822795407831485,-0.707106781186546,-0.17517275959660256,1.0,125.0,5,0.3976353643835253
0.044,-1.4307049281097808,-1.0,-0.43070492810978084,1.0,125.0,5,0.3976353643835253
0.045,-0.4004837621404731,-0.7071067811865529,0.3066230190460798,1.0,125.0,5,0.3976353643835253
0.046,-0.31986178382119135,-3.1847006584197066e-15,-0.3198617838211882,1.0,125.0,5,0.3976353643835253
0.047,0.268690992648215,0.7071067811865434,-0.43841578853832835,1.0,125.0,5,0.3976353643835253
0.048,1.38577584862602,1.0,0.38577584862602016,1.0,125.0,5,0.3976353643835253
0.049,0.5456635957691968,0.7071067811865505,-0.16144318541735367,1.0,125.0,5,0.3976353643835253
0.05,0.5379317756617459,-2.45548340466059e-16,0.5379317756617461,1.0,125.0,5,0.3976353643835253
0.051000000000000004,-0.601986014281219,-0.7071067811865458,0.1051207669053268,1.0,125.0,5,0.3976353643835253
0.052000000000000005,-1.8244489094895517,-1.0,-0.8244489094895517,1.0,125.0,5,0.3976353643835253
0.053,-1.2623869402657122,-0.707106781186553,-0.5552801590791593,1.0,125.0,5,0.3976353643835253
0.054,-0.0752614527339681,-3.4296300182491773e-15,-0.07526145273396467,1.0,125.0,5,0.3976353643835253
0.055,0.573347679954547,0.7071067811865432,-0.13375910123199622,1.0,125.0,5,0.3976353643835253
0.056,0.5158860151231124,1.0,-0.48411398487688767,1.0,125.0,5,0.3976353643835253
0.057,0.77091256778611,0.7071067811865507,0.06380578659955925,1.0,125.0,5,0.3976353643835253
0.058,-0.36971680589052675,-6.189806365883577e-19,-0.36971680589052675,1.0,125.0,5,0.3976353643835253
0.059000000000000004,-0.6567498749784678,-0.7071067811865456,0.05035690620807774,1.0,125.0,5,0.3976353643835253
