t,x,signal,noise,A,f0,snr_db,sigma
0.0,1.086191343596093,1.0,0.08619134359609305,1.0,125.0,15,0.12574334296829354
0.001,0.6942782177651036,0.7071067811865476,-0.01282856342144406,1.0,125.0,15,0.12574334296829354
0.002,-0.19998411619863357,6.123233995736766e-17,-0.19998411619863363,1.0,125.0,15,0.12574334296829354
0.003,-0.5748388562711247,-0.7071067811865475,0.1322679249154227,1.0,125.0,15,0.12574334296829354
0.004,-0.9476807198173162,-1.0,0.052319280182683794,1.0,125.0,15,0.12574334296829354
0.005,-0.720920203985534,-0.7071067811865477,-0.013813422798986327,1.0,125.0,15,0.12574334296829354
0.006,-0.0881477242605527,-1.8369701987210297e-16,-0.08814772426055252,1.0,125.0,15,0.12574334296829354
0.007,0.7487430469818073,0.7071067811865474,0.04163626579525989,1.0,125.0,15,0.12574334296829354
0.008,1.0433768975378412,1.0,0.04337689753784129,1.0,125.0,15,0.12574334296829354
0.009000000000000001,0.938596972012792,0.7071067811865477,0.23149019082624434,1.0,125.0,15,0.12574334296829354
0.01,-0.10115212122774847,3.061616997868383e-16,-0.10115212122774878,1.0,125.0,15,0.12574334296829354
0.011,-0.7426622656793815,-0.7071067811865467,-0.035555484492834806,1.0,125.0,15,0.12574334296829354
0.012,-0.8837402679532976,-1.0,0.11625973204670234,1.0,125.0,15,0.12574334296829354
0.013000000000000001,-0.7229114076082664,-0.7071067811865471,-0.015804626421719356,1.0,125.0,15,0.12574334296829354
0.014,0.05691289511654263,-4.286263797015736e-16,0.05691289511654306,1.0,125.0,15,0.12574334296829354
0.015,0.6271004524337369,0.7071067811865466,-0.08000632875280964,1.0,125.0,15,0.12574334296829354
0.016,0.9777969117140847,1.0,-0.022203088285915305,1.0,125.0,15,0.12574334296829354
0.017,0.6390772143794421,0.7071067811865472,-0.0680295668071052,1.0,125.0,15,0.12574334296829354
0.018000000000000002,0.05950535624480011,5.51091059616309e-16,0.059505356244799565,1.0,125.0,15,0.12574334296829354
0.019,-0.9145334776650511,-0.7071067811865465,-0.20742669647850467,1.0,125.0,15,0.12574334296829354
0.02,-0.8925085199152532,-1.0,0.10749148008474689,1.0,125.0,15,0.12574334296829354
0.021,-0.625042712459095,-0.7071067811865474,0.08206406872745234,1.0,125.0,15,0.12574334296829354
0.022,-0.06621843210467188,-2.4499125789312946e-15,-0.06621843210466942,1.0,125.0,15,0.12574334296829354
0.023,0.5882452100009566,0.7071067811865464,-0.11886157118558974,1.0,125.0,15,0.12574334296829354
0.024,0.7345953646215173,1.0,-0.26540463537848263,1.0,125.0,15,0.12574334296829354
0.025,0.6517618409720461,0.7071067811865475,-0.055344940214501266,1.0,125.0,15,0.12574334296829354
0.026000000000000002,0.05007573577037878,-9.803364199544708e-16,0.050075735770379756,1.0,125.0,15,0.12574334296829354
0.027,-0.7092762179383676,-0.7071067811865464,-0.0021694367518212457,1.0,125.0,15,0.12574334296829354
0.028,-0.9168359163984694,-1.0,0.08316408360153058,1.0,125.0,15,0.12574334296829354
0.029,-0.6298776447079106,-0.7071067811865476,0.07722913647863691,1.0,125.0,15,0.12574334296829354
0.03,-0.050243389717563806,-2.6948419387607653e-15,-0.050243389717561114,1.0,125.0,15,0.12574334296829354
0.031,0.644553735496381,0.7071067811865462,-0.06255304569016527,1.0,125.0,15,0.12574334296829354
0.032,1.0376779109351695,1.0,0.037677910935169395,1.0,125.0,15,0.12574334296829354
0.033,0.5413194120529548,0.7071067811865476,-0.16578736913359288,1.0,125.0,15,0.12574334296829354
0.034,0.1247933258928822,-7.354070601250002e-16,0.12479332589288293,1.0,125.0,15,0.12574334296829354
0.035,-0.7687802323246732,-0.7071067811865461,-0.061673451138127076,1.0,125.0,15,0.12574334296829354
0.036000000000000004,-0.6408864583421594,-1.0,0.35911354165784065,1.0,125.0,15,0.12574334296829354
0.037,-0.6558617992397889,-0.7071067811865502,0.05124498194676134,1.0,125.0,15,0.12574334296829354
0.038,-0.017983016712524613,-2.939771298590236e-15,-0.017983016712521675,1.0,125.0,15,0.12574334296829354
0.039,0.8325794505378274,0.707106781186546,0.12547266935128149,1.0,125.0,15,0.12574334296829354
0.04,0.9627900502234156,1.0,-0.037209949776584456,1.0,125.0,15,0.12574334296829354
0.041,0.8207727794936557,0.7071067811865503,0.11366599830710537,1.0,125.0,15,0.12574334296829354
0.042,0.31548776156054537,-4.904777002955296e-16,0.31548776156054587,1.0,125.0,15,0.12574334296829354
0.043000000000000003,-0.8913832888820665,-0.707106781186546,-0.18427650769552054,1.0,125.0,15,0.12574334296829354
0.044,-1.210811370121631,-1.0,-0.210811370121631,1.0,125.0,15,0.12574334296829354
0.045,-0.7375271813196044,-0.7071067811865529,-0.030420400133051435,1.0,125.0,15,0.12574334296829354
0.046,0.15177283792620935,-3.1847006584197066e-15,0.15177283792621254,1.0,125.0,15,0.12574334296829354
0.047,0.6499595193718929,0.7071067811865434,-0.05714726181465044,1.0,125.0,15,0.12574334296829354
0.048,0.9181011683148971,1.0,-0.08189883168510292,1.0,125.0,15,0.12574334296829354
0.049,0.7979716368132515,0.7071067811865505,0.09086485562670102,1.0,125.0,15,0.12574334296829354
0.05,-0.08561225030826351,-2.45548340466059e-16,-0.08561225030826326,1.0,125.0,15,0.12574334296829354
0.051000000000000004,-0.5492062138955587,-0.7071067811865458,0.15790056729098711,1.0,125.0,15,0.12574334296829354
0.052000000000000005,-0.7900908027327107,-1.0,0.20990919726728924,1.0,125.0,15,0.12574334296829354
0.053,-0.5985778107184915,-0.707106781186553,0.10852897046806158,1.0,125.0,15,0.12574334296829354
0.054,-0.11891192884069045,-3.4296300182491773e-15,-0.11891192884068702,1.0,125.0,15,0.12574334296829354
0.055,0.6657149000197965,0.7071067811865432,-0.041391881166746775,1.0,125.0,15,0.12574334296829354
0.056,0.9409731236906533,1.0,-0.05902687630934667,1.0,125.0,15,0.12574334296829354
0.057,0.7134528080547151,0.7071067811865507,0.0063460268681644685,1.0,125.0,15,0.12574334296829354
0.058,0.14000233617931726,-6.189806365883577e-19,0.14000233617931726,1.0,125.0,15,0.12574334296829354
0.059000000000000004,-0.5412122589400347,-0.7071067811865456,0.1658945222465109,1.0,125.0,15,0.12574334296829354
0.06,-1.2374754812800854,-1.0,-0.23747548128008555,1.0,125.0,15,0.12574334296829354
0.061,-0.7348536215762598,-0.7071067811865532,-0.02774684038970659,1.0,125.0,15,0.12574334296829354
0.062,0.19928978690371899,-3.674559378078648e-15,0.19928978690372265,1.0,125.0,15,0.12574334296829354
0.063,0.7204515018349841,0.707106781186543,0.013344720648441015,1.0,125.0,15,0.12574334296829354
0.064,1.23186479881373,1.0,0.23186479881372984,1.0,125.0,15,0.12574334296829354
0.065,0.7650443477209051,0.7071067811865508,0.05793756653435434,1.0,125.0,15,0.12574334296829354
0.066,-0.10414609397276053,2.443103791928823e-16,-0.10414609397276078,1.0,125.0,15,0.12574334296829354
0.067,-0.8121336429931066,-0.7071067811865455,-0.10502686180656116,1.0,125.0,15,0.12574334296829354
0.068,-0.672599561671879,-1.0,0.32740043832812105,1.0,125.0,15,0.12574334296829354
0.069,-0.7682271942191703,-0.7071067811865483,-0.06112041303262195,1.0,125.0,15,0.12574334296829354
0.07,-0.037463153415441625,-3.919488737908119e-15,-0.037463153415437704,1.0,125.0,15,0.12574334296829354
0.07100000000000001,0.6251684482714353,0.7071067811865479,-0.08193833291511264,1.0,125.0,15,0.12574334296829354
0.07200000000000001,0.9491904795804189,1.0,-0.050809520419581145,1.0,125.0,15,0.12574334296829354
0.073,0.5521798371692532,0.707106781186556,-0.1549269440173028,1.0,125.0,15,0.12574334296829354
0.074,-0.14132678720075137,7.594667096623355e-15,-0.14132678720075897,1.0,125.0,15,0.12574334296829354
0.075,-0.6496455974290836,-0.7071067811865402,0.05746118375745664,1.0,125.0,15,0.12574334296829354
0.076,-1.1208120403349224,-1.0,-0.12081204033492252,1.0,125.0,15,0.12574334296829354
0.077,-0.8904029929478952,-0.7071067811865536,-0.1832962117613416,1.0,125.0,15,0.12574334296829354
0.078,0.0051278229855944235,-4.164418097737589e-15,0.005127822985598588,1.0,125.0,15,0.12574334296829354
0.079,0.5892952396144526,0.7071067811865427,-0.11781154157209005,1.0,125.0,15,0.12574334296829354
0.08,0.9955128036174352,1.0,-0.00448719638256484,1.0,125.0,15,0.12574334296829354
0.081,0.779109498648571,0.7071067811865511,0.07200271746201992,1.0,125.0,15,0.12574334296829354
