t,x,signal,noise,A,f0,snr_db,sigma
0.0,1.0348157924711399,1.0,0.03481579247113993,1.0,125.0,0,0.7071067811865476
0.001,1.1219902289578108,0.7071067811865476,0.4148834477712632,1.0,125.0,0,0.7071067811865476
0.002,-0.020718437601911843,6.123233995736766e-17,-0.020718437601911905,1.0,125.0,0,0.7071067811865476
0.003,-0.06777260697365661,-0.7071067811865475,0.6393341742128908,1.0,125.0,0,0.7071067811865476
0.004,-0.33154945573380135,-1.0,0.6684505442661987,1.0,125.0,0,0.7071067811865476
0.005,-0.31676280034595583,-0.7071067811865477,0.39034398084059185,1.0,125.0,0,0.7071067811865476
0.006,-0.9529056258056042,-1.8369701987210297e-16,-0.952905625805604,1.0,125.0,0,0.7071067811865476
0.007,1.109450203556286,0.7071067811865474,0.4023434223697387,1.0,125.0,0,0.7071067811865476
0.008,2.068463753469281,1.0,1.0684637534692814,1.0,125.0,0,0.7071067811865476
0.009000000000000001,1.5001962571756606,0.7071067811865477,0.7930894759891128,1.0,125.0,0,0.7071067811865476
0.01,-1.771171090818962,3.061616997868383e-16,-1.7711710908189622,1.0,125.0,0,0.7071067811865476
0.011,-2.6478194928007306,-0.7071067811865467,-1.9407127116141838,1.0,125.0,0,0.7071067811865476
0.012,-1.0827272839702875,-1.0,-0.08272728397028747,1.0,125.0,0,0.7071067811865476
0.013000000000000001,0.2555295402726321,-0.7071067811865471,0.9626363214591792,1.0,125.0,0,0.7071067811865476
0.014,0.7351539492412396,-4.286263797015736e-16,0.73515394924124,1.0,125.0,0,0.7071067811865476
0.015,1.6667213645911185,0.7071067811865466,0.9596145834045721,1.0,125.0,0,0.7071067811865476
0.016,1.60638520215008,1.0,0.60638520215008,1.0,125.0,0,0.7071067811865476
0.017,-0.06558834618093279,0.7071067811865472,-0.77269512736748,1.0,125.0,0,0.7071067811865476
0.018000000000000002,-0.23705821111335446,5.51091059616309e-16,-0.237058211113355,1.0,125.0,0,0.7071067811865476
0.019,-0.651757657848899,-0.7071067811865465,0.055349123337647375,1.0,125.0,0,0.7071067811865476
0.02,-0.594807247882043,-1.0,0.4051927521179571,1.0,125.0,0,0.7071067811865476
0.021,0.33914695261812733,-0.7071067811865474,1.0462537338046747,1.0,125.0,0,0.7071067811865476
0.022,-0.5106037181607068,-2.4499125789312946e-15,-0.5106037181607044,1.0,125.0,0,0.7071067811865476
0.023,2.0356377557350545,0.7071067811865464,1.328530974548508,1.0,125.0,0,0.7071067811865476
0.024,0.6895903963211129,1.0,-0.31040960367888715,1.0,125.0,0,0.7071067811865476
0.025,0.5826750955458926,0.7071067811865475,-0.1244316856406549,1.0,125.0,0,0.7071067811865476
0.026000000000000002,-0.714987048945833,-9.803364199544708e-16,-0.714987048945832,1.0,125.0,0,0.7071067811865476
0.027,-1.0954533769102333,-0.7071067811865464,-0.388346595723687,1.0,125.0,0,0.7071067811865476
0.028,-1.2007706628661539,-1.0,-0.20077066286615391,1.0,125.0,0,0.7071067811865476
0.029,-1.0225220771803494,-0.7071067811865476,-0.3154152959938018,1.0,125.0,0,0.7071067811865476
0.03,-1.393889399281102,-2.6948419387607653e-15,-1.3938893992810992,1.0,125.0,0,0.7071067811865476
0.031,1.4567437540688166,0.7071067811865462,0.7496369728822703,1.0,125.0,0,0.7071067811865476
0.032,0.8078934137998013,1.0,-0.19210658620019874,1.0,125.0,0,0.7071067811865476
0.033,0.9339804378488613,0.7071067811865476,0.2268736566623137,1.0,125.0,0,0.7071067811865476
0.034,-1.3207802929681616,-7.354070601250002e-16,-1.320780292968161,1.0,125.0,0,0.7071067811865476
0.035,-0.1291050821758466,-0.7071067811865461,0.5780016990106995,1.0,125.0,0,0.7071067811865476
0.036000000000000004,-1.1956902806013188,-1.0,-0.19569028060131877,1.0,125.0,0,0.7071067811865476
0.037,-0.6897685970476028,-0.7071067811865502,0.017338184138947426,1.0,125.0,0,0.7071067811865476
0.038,0.1541152086671289,-2.939771298590236e-15,0.15411520866713185,1.0,125.0,0,0.7071067811865476
0.039,2.305718180603164,0.707106781186546,1.5986113994166182,1.0,125.0,0,0.7071067811865476
0.04,1.0732123564987135,1.0,0.07321235649871344,1.0,125.0,0,0.7071067811865476
0.041,0.6741096543747727,0.7071067811865503,-0.03299712681177771,1.0,125.0,0,0.7071067811865476
0.042,-0.5976158832141873,-4.904777002955296e-16,-0.5976158832141869,1.0,125.0,0,0.7071067811865476
0.043000000000000003,-0.9480980886469733,-0.707106781186546,-0.2409913074604273,1.0,125.0,0,0.7071067811865476
0.044,-0.41675642356655684,-1.0,0.5832435764334432,1.0,125.0,0,0.7071067811865476
0.045,0.3925438723603495,-0.7071067811865529,1.0996506535469024,1.0,125.0,0,0.7071067811865476
0.046,-0.3850943534709392,-3.1847006584197066e-15,-0.385094353470936,1.0,125.0,0,0.7071067811865476
0.047,1.6805689845816638,0.7071067811865434,0.9734622033951205,1.0,125.0,0,0.7071067811865476
0.048,2.287158719305477,1.0,1.2871587193054772,1.0,125.0,0,0.7071067811865476
0.049,0.09972980738250714,0.7071067811865505,-0.6073769738040433,1.0,125.0,0,0.7071067811865476
0.05,0.5673132704971886,-2.45548340466059e-16,0.5673132704971888,1.0,125.0,0,0.7071067811865476
0.051000000000000004,-0.7131675135262266,-0.7071067811865458,-0.0060607323396808434,1.0,125.0,0,0.7071067811865476
0.052000000000000005,-1.013546017913978,-1.0,-0.013546017913977831,1.0,125.0,0,0.7071067811865476
0.053,-0.6313140990575881,-0.707106781186553,0.07579268212896495,1.0,125.0,0,0.7071067811865476
0.054,1.030729427920884,-3.4296300182491773e-15,1.0307294279208874,1.0,125.0,0,0.7071067811865476
0.055,0.6160309843290718,0.7071067811865432,-0.09107579685747143,1.0,125.0,0,0.7071067811865476
0.056,1.1917045276262297,1.0,0.1917045276262297,1.0,125.0,0,0.7071067811865476
0.057,-0.18649998292585412,0.7071067811865507,-0.8936067641124048,1.0,125.0,0,0.7071067811865476
0.058,-0.362268047759065,-6.189806365883577e-19,-0.362268047759065,1.0,125.0,0,0.7071067811865476
0.059000000000000004,-1.248235400279225,-0.7071067811865456,-0.5411286190926795,1.0,125.0,0,0.7071067811865476
0.06,0.2859938058773832,-1.0,1.2859938058773832,1.0,125.0,0,0.7071067811865476
0.061,0.484988232313712,-0.7071067811865532,1.1920950135002653,1.0,125.0,0,0.7071067811865476
0.062,-0.8571627318462248,-3.674559378078648e-15,-0.8571627318462212,1.0,125.0,0,0.7071067811865476
0.063,0.7384639426027071,0.707106781186543,0.03135716141616409,1.0,125.0,0,0.7071067811865476
0.064,0.9002773091333394,1.0,-0.09972269086666062,1.0,125.0,0,0.7071067811865476
0.065,0.8905230746071156,0.7071067811865508,0.18341629342056473,1.0,125.0,0,0.7071067811865476
0.066,-1.1015554633321558,2.443103791928823e-16,-1.101555463332156,1.0,125.0,0,0.7071067811865476
0.067,0.06193954532905377,-0.7071067811865455,0.7690463265155992,1.0,125.0,0,0.7071067811865476
0.068,0.1599113781039001,-1.0,1.1599113781039,1.0,125.0,0,0.7071067811865476
0.069,-0.2646218756951721,-0.7071067811865483,0.44248490549137626,1.0,125.0,0,0.7071067811865476
0.07,-0.832417219253683,-3.919488737908119e-15,-0.8324172192536791,1.0,125.0,0,0.7071067811865476
0.07100000000000001,2.027486293536651,0.7071067811865479,1.3203795123501032,1.0,125.0,0,0.7071067811865476
0.07200000000000001,0.9734844316722567,1.0,-0.026515568327743228,1.0,125.0,0,0.7071067811865476
0.073,1.2370546896717107,0.707106781186556,0.5299479084851547,1.0,125.0,0,0.7071067811865476
0.074,2.120186421973296,7.594667096623355e-15,2.1201864219732887,1.0,125.0,0,0.7071067811865476
0.075,-1.5273752331736243,-0.7071067811865402,-0.8202684519870841,1.0,125.0,0,0.7071067811865476
0.076,-0.48305748195543696,-1.0,0.516942518044563,1.0,125.0,0,0.7071067811865476
0.077,-1.1480681455385582,-0.7071067811865536,-0.44096136435200456,1.0,125.0,0,0.7071067811865476
0.078,0.03607712757175453,-4.164418097737589e-15,0.036077127571758696,1.0,125.0,0,0.7071067811865476
0.079,0.6238233451105739,0.7071067811865427,-0.08328343607596878,1.0,125.0,0,0.7071067811865476
0.08,1.568856607168828,1.0,0.5688566071688279,1.0,125.0,0,0.7071067811865476
0.081,0.8648259857330515,0.7071067811865511,0.15771920454650037,1.0,125.0,0,0.7071067811865476
0.082,0.6217109912318269,7.839596456452825e-15,0.621710991231819,1.0,125.0,0,0.7071067811865476
0.083,-0.8630542174928079,-0.7071067811865501,-0.1559474363062577,1.0,125.0,0,0.7071067811865476
0.084,-1.1754394433438407,-1.0,-0.17543944334384068,1.0,125.0,0,0.7071067811865476
0.085,-1.5253606775314252,-0.7071067811865487,-0.8182538963448766,1.0,125.0,0,0.7071067811865476
0.08600000000000001,1.021177760527831,-4.40934745756706e-15,1.0211777605278354,1.0,125.0,0,0.7071067811865476
0.08700000000000001,-1.0655245181871784,0.7071067811865425,-1.772631299373721,1.0,125.0,0,0.7071067811865476
0.088,1.165847002796852,1.0,0.165847002796852,1.0,125.0,0,0.7071067811865476
0.089,0.38849139579668807,0.7071067811865563,-0.3186153853898683,1.0,125.0,0,0.7071067811865476
0.09,0.7258769601931774,1.5189953173883297e-14,0.7258769601931622,1.0,125.0,0,0.7071067811865476
0.091,-0.7052514255958973,-0.7071067811865449,0.0018553555906476887,1.0,125.0,0,0.7071067811865476
0.092,-1.159466530898773,-1.0,-0.1594665308987731,1.0,125.0,0,0.7071067811865476
0.093,0.2677830196060855,-0.7071067811865539,0.9748898007926394,1.0,125.0,0,0.7071067811865476
0.094,1.1105287476939403,-1.1759704174997533e-14,1.110528747693952,1.0,125.0,0,0.7071067811865476
0.095,1.0433414914115806,0.7071067811865474,0.3362347102250332,1.0,125.0,0,0.7071067811865476
0.096,0.6914320823237712,1.0,-0.30856791767622876,1.0,125.0,0,0.7071067811865476
0.097,1.1860292688350935,0.7071067811865515,0.478922487648542,1.0,125.0,0,0.7071067811865476
0.098,-0.595845892990917,8.329455176111767e-15,-0.5958458929909253,1.0,125.0,0,0.7071067811865476
0.099,0.14922331237006903,-0.7071067811865397,0.8563300935566087,1.0,125.0,0,0.7071067811865476
0.1,-1.476004599424011,-1.0,-0.4760045994240109,1.0,125.0,0,0.7071067811865476
0.101,-1.1577760322235884,-0.7071067811865491,-0.45066925103703925,1.0,125.0,0,0.7071067811865476
0.10200000000000001,0.8669230293437459,-4.899206177226001e-15,0.8669230293437508,1.0,125.0,0,0.7071067811865476
0.10300000000000001,0.6404815172193675,0.7071067811865421,-0.06662526396717462,1.0,125.0,0,0.7071067811865476
0.10400000000000001,-0.1179486017434872,1.0,-1.1179486017434872,1.0,125.0,0,0.7071067811865476
0.105,-0.5619143867060262,0.7071067811865567,-1.269021167892583,1.0,125.0,0,0.7071067811865476
0.106,-0.4920779645300184,1.5679811893542238e-14,-0.49207796453003405,1.0,125.0,0,0.7071067811865476
0.107,-1.068672815007941,-0.7071067811865446,-0.3615660338213963,1.0,125.0,0,0.7071067811865476
0.108,-0.9502608465380971,-1.0,0.049739153461902934,1.0,125.0,0,0.7071067811865476
0.109,-1.352622214450579,-0.7071067811865542,-0.6455154332640248,1.0,125.0,0,0.7071067811865476
0.11,0.1928469602404472,-1.2249562894656474e-14,0.19284696024045944,1.0,125.0,0,0.7071067811865476
0.111,0.7769469801766824,0.707106781186547,0.0698401989901354,1.0,125.0,0,0.7071067811865476
0.112,1.728150112523696,1.0,0.7281501125236961,1.0,125.0,0,0.7071067811865476
0.113,0.3874174178543834,0.7071067811865519,-0.3196893633321685,1.0,125.0,0,0.7071067811865476
0.114,0.02873917635263402,8.819313895770708e-15,0.0287391763526252,1.0,125.0,0,0.7071067811865476
0.115,-0.008648526701026671,-0.7071067811865394,0.6984582544855127,1.0,125.0,0,0.7071067811865476
0.116,-1.060271020739969,-1.0,-0.060271020739969115,1.0,125.0,0,0.7071067811865476
0.117,-0.04846625539353977,-0.7071067811865495,0.6586405257930097,1.0,125.0,0,0.7071067811865476
0.11800000000000001,0.7637028515601162,-5.389064896884942e-15,0.7637028515601216,1.0,125.0,0,0.7071067811865476
0.11900000000000001,0.9033520021614017,0.7071067811865418,0.19624522097485986,1.0,125.0,0,0.7071067811865476
0.12,2.23231328949447,1.0,1.2323132894944702,1.0,125.0,0,0.7071067811865476
0.121,0.18518224060099708,0.707106781186557,-0.5219245405855599,1.0,125.0,0,0.7071067811865476
0.122,-0.28882391831957793,1.6169670613201182e-14,-0.2888239183195941,1.0,125.0,0,0.7071067811865476
0.123,-0.622710062654618,-0.7071067811865442,0.0843967185319262,1.0,125.0,0,0.7071067811865476
0.124,-2.136257574365147,-1.0,-1.136257574365147,1.0,125.0,0,0.7071067811865476
0.125,0.4139226628252056,-0.7071067811865547,1.1210294440117603,1.0,125.0,0,0.7071067811865476
0.126,0.34880668431517725,-1.2739421614315414e-14,0.34880668431518996,1.0,125.0,0,0.7071067811865476
0.127,1.5166579147125807,0.7071067811865366,0.809551133526044,1.0,125.0,0,0.7071067811865476
0.128,1.772257241403373,1.0,0.7722572414033729,1.0,125.0,0,0.7071067811865476
0.129,-0.5000129471942315,0.7071067811865522,-1.2071197283807837,1.0,125.0,0,0.7071067811865476
0.13,0.3847063107166383,9.309172615429648e-15,0.384706310716629,1.0,125.0,0,0.7071067811865476
0.131,-0.399172953163557,-0.707106781186539,0.307933828022982,1.0,125.0,0,0.7071067811865476
0.132,-0.6279260875131512,-1.0,0.3720739124868488,1.0,125.0,0,0.7071067811865476
0.133,0.5942095718532306,-0.7071067811865498,1.3013163530397804,1.0,125.0,0,0.7071067811865476
0.134,0.21250164988084966,-5.8789236165438834e-15,0.21250164988085554,1.0,125.0,0,0.7071067811865476
0.135,0.14908610566434466,0.7071067811865415,-0.5580206755221968,1.0,125.0,0,0.7071067811865476
0.136,1.3143684858461129,1.0,0.3143684858461128,1.0,125.0,0,0.7071067811865476
0.137,0.45445161570386655,0.7071067811865474,-0.2526551654826808,1.0,125.0,0,0.7071067811865476
0.138,-0.3014066396140103,2.448674617658118e-15,-0.30140663961401276,1.0,125.0,0,0.7071067811865476
0.139,-2.176127389113607,-0.7071067811865439,-1.469020607927063,1.0,125.0,0,0.7071067811865476
0.14,-0.11344630625858754,-1.0,0.8865536937414125,1.0,125.0,0,0.7071067811865476
0.14100000000000001,-0.9018225243299629,-0.7071067811865449,-0.19471574314341794,1.0,125.0,0,0.7071067811865476
0.14200000000000002,-0.47629530145690546,9.815743812276475e-16,-0.47629530145690646,1.0,125.0,0,0.7071067811865476
0.14300000000000002,1.0355043738530618,0.7071067811865464,0.3283975926665154,1.0,125.0,0,0.7071067811865476
0.14400000000000002,1.052994532539238,1.0,0.05299453253923801,1.0,125.0,0,0.7071067811865476
0.145,0.15353116894569008,0.7071067811865626,-0.5535756122408725,1.0,125.0,0,0.7071067811865476
0.146,-0.9121947133761126,2.4009886050290594e-14,-0.9121947133761366,1.0,125.0,0,0.7071067811865476
0.147,-1.3456693256795322,-0.7071067811865387,-0.6385625444929935,1.0,125.0,0,0.7071067811865476
0.148,-0.9853717021755451,-1.0,0.014628297824454808,1.0,125.0,0,0.7071067811865476
0.149,-1.2131538912788966,-0.7071067811865601,-0.5060471100923365,1.0,125.0,0,0.7071067811865476
0.15,0.5411640693935726,-2.057963705140483e-14,0.5411640693935932,1.0,125.0,0,0.7071067811865476
0.151,0.1312961285721137,0.7071067811865411,-0.5758106526144274,1.0,125.0,0,0.7071067811865476
0.152,1.2112202382967119,1.0,0.2112202382967118,1.0,125.0,0,0.7071067811865476
0.153,0.8783756412372561,0.7071067811865578,0.17126886005069833,1.0,125.0,0,0.7071067811865476
0.154,1.3611035624846877,1.7149388052519063e-14,1.3611035624846706,1.0,125.0,0,0.7071067811865476
0.155,0.11501151341741556,-0.7071067811865335,0.822118294603949,1.0,125.0,0,0.7071067811865476
0.156,0.06273916035232396,-1.0,1.062739160352324,1.0,125.0,0,0.7071067811865476
0.157,-0.07202067197944306,-0.7071067811865553,0.6350861092071123,1.0,125.0,0,0.7071067811865476
0.158,-1.4079760388768536,-1.3719139053633297e-14,-1.4079760388768399,1.0,125.0,0,0.7071067811865476
0.159,0.7515537502678213,0.7071067811865359,0.04444696908128541,1.0,125.0,0,0.7071067811865476
0.16,-0.2257523891381472,1.0,-1.2257523891381472,1.0,125.0,0,0.7071067811865476
0.161,0.9454907437847897,0.7071067811865529,0.23838396259823677,1.0,125.0,0,0.7071067811865476
0.162,-0.12634907596632347,1.0288890054747531e-14,-0.12634907596633377,1.0,125.0,0,0.7071067811865476
0.163,-1.2568835545161838,-0.7071067811865384,-0.5497767733296455,1.0,125.0,0,0.7071067811865476
0.164,-0.08556187139950056,-1.0,0.9144381286004994,1.0,125.0,0,0.7071067811865476
0.165,-1.3669038809211758,-0.7071067811865606,-0.6597970997346153,1.0,125.0,0,0.7071067811865476
0.166,0.030400616099992058,7.352213659340238e-15,0.030400616099984706,1.0,125.0,0,0.7071067811865476
0.167,1.1645514856216974,0.7071067811865508,0.4574447044351467,1.0,125.0,0,0.7071067811865476
0.168,1.2514187928789882,1.0,0.2514187928789882,1.0,125.0,0,0.7071067811865476
0.169,1.5012923755686547,0.707106781186548,0.7941855943821067,1.0,125.0,0,0.7071067811865476
0.17,0.5566481003361815,3.4283920569760004e-15,0.5566481003361781,1.0,125.0,0,0.7071067811865476
0.171,-2.098379071104813,-0.7071067811865432,-1.3912722899182701,1.0,125.0,0,0.7071067811865476
0.17200000000000001,-0.08348365917071554,-1.0,0.9165163408292845,1.0,125.0,0,0.7071067811865476
0.17300000000000001,-0.7467802568213341,-0.7071067811865557,-0.03967347563477836,1.0,125.0,0,0.7071067811865476
0.17400000000000002,-0.41824029435239435,-1.4208997773292239e-14,-0.41824029435238014,1.0,125.0,0,0.7071067811865476
0.17500000000000002,2.0415998487795157,0.7071067811865557,1.3344930675929598,1.0,125.0,0,0.7071067811865476
0.176,0.9270006785644725,1.0,-0.07299932143552747,1.0,125.0,0,0.7071067811865476
0.177,1.5260771698709346,0.7071067811865633,0.8189703886843712,1.0,125.0,0,0.7071067811865476
0.178,-0.8512041885346436,2.4989603489608476e-14,-0.8512041885346686,1.0,125.0,0,0.7071067811865476
0.179,-1.5233193753310665,-0.7071067811865279,-0.8162125941445385,1.0,125.0,0,0.7071067811865476
0.18,-1.1480913042103844,-1.0,-0.1480913042103843,1.0,125.0,0,0.7071067811865476
0.181,-0.9479374516146067,-0.7071067811865709,-0.24083067042803588,1.0,125.0,0,0.7071067811865476
0.182,-0.10952462141456408,-7.348499775520708e-15,-0.10952462141455672,1.0,125.0,0,0.7071067811865476
0.183,1.7283691661627243,0.7071067811865405,1.0212623849761837,1.0,125.0,0,0.7071067811865476
0.184,0.6195283538702739,1.0,-0.38047164612972606,1.0,125.0,0,0.7071067811865476
0.185,0.19559736303608377,0.7071067811865585,-0.5115094181504747,1.0,125.0,0,0.7071067811865476
0.186,-1.0389286875587054,1.8129105491836944e-14,-1.0389286875587236,1.0,125.0,0,0.7071067811865476
0.187,-2.1262762793903125,-0.7071067811865328,-1.4191694982037795,1.0,125.0,0,0.7071067811865476
0.188,-1.4841075340473335,-1.0,-0.4841075340473336,1.0,125.0,0,0.7071067811865476
0.189,-0.7821866816909437,-0.7071067811865661,-0.07507990050437757,1.0,125.0,0,0.7071067811865476
0.19,0.3455503969883003,-4.880017777491762e-16,0.3455503969883008,1.0,125.0,0,0.7071067811865476
0.191,-0.11987365641700298,0.7071067811865452,-0.8269804376035482,1.0,125.0,0,0.7071067811865476
0.192,0.5246496554162872,1.0,-0.47535034458371284,1.0,125.0,0,0.7071067811865476
0.193,-0.08248359894161683,0.7071067811865536,-0.7895903801281704,1.0,125.0,0,0.7071067811865476
0.194,0.17755519510278533,1.1268607494065414e-14,0.17755519510277407,1.0,125.0,0,0.7071067811865476
0.195,-0.14160750705306657,-0.7071067811865377,0.5654992741334711,1.0,125.0,0,0.7071067811865476
0.196,-1.3281213422390965,-1.0,-0.3281213422390964,1.0,125.0,0,0.7071067811865476
0.197,0.8705161000639596,-0.7071067811865612,1.5776228812505209,1.0,125.0,0,0.7071067811865476
0.198,-0.15817436771616603,-2.2049213210381653e-14,-0.158174367716144,1.0,125.0,0,0.7071067811865476
0.199,0.41029962896276617,0.7071067811865501,-0.29680715222378395,1.0,125.0,0,0.7071067811865476
0.2,-0.4442019538548194,1.0,-1.4442019538548194,1.0,125.0,0,0.7071067811865476
0.201,0.894165927188313,0.7071067811865487,0.1870591460017643,1.0,125.0,0,0.7071067811865476
0.202,0.02478607511627324,4.408109496293883e-15,0.02478607511626883,1.0,125.0,0,0.7071067811865476
0.203,-1.1564069877906786,-0.7071067811865425,-0.4493002066041363,1.0,125.0,0,0.7071067811865476
0.20400000000000001,-1.7598210177734512,-1.0,-0.7598210177734512,1.0,125.0,0,0.7071067811865476
0.20500000000000002,0.0978734407359928,-0.7071067811865563,0.8049802219225491,1.0,125.0,0,0.7071067811865476
0.20600000000000002,-0.07789282291477514,-1.5188715212610122e-14,-0.07789282291475996,1.0,125.0,0,0.7071067811865476
